id,date,cost,bedrooms,bathrooms,square,square_lot,floors,view,condition,grade,square_above,square_basement,lat,long
5700000340,20150427T000000,700000,3,2,2130,4299,1.5,0,4,7,1680,450,47.5779,-122.294
1723059050,20140611T000000,290300,2,1,860,3874,1,0,4,6,860,0,47.4836,-122.204
6300500505,20140714T000000,359950,3,1,1400,4980,1,0,3,6,950,450,47.7041,-122.34
1822079046,20150504T000000,500000,3,2,3040,41072,1,0,4,8,1520,1520,47.3944,-121.972
7983000200,20141005T000000,169575,3,1,1300,8284,1,0,3,7,1300,0,47.3327,-122.306
6791400320,20140923T000000,257500,3,1.75,1530,14087,1,0,3,7,1070,460,47.3146,-122.043
1441800030,20140706T000000,395000,3,1.75,1480,7700,1,0,3,8,1480,0,47.7225,-122.202
2023049350,20150410T000000,305000,3,1.5,1480,9086,1,0,3,7,1480,0,47.4717,-122.323
7518500885,20140519T000000,560000,4,1,1660,4690,1.5,0,3,7,1260,400,47.6829,-122.378
7501000340,20140818T000000,980000,4,2.5,3780,10962,2,0,3,10,3780,0,47.6533,-122.183
9465200181,20150428T000000,475000,4,1.5,2320,5534,1.5,0,4,7,1540,780,47.6944,-122.355
7957600075,20150406T000000,202500,3,1.5,1510,9898,1,0,3,7,1110,400,47.4303,-122.334
3582700070,20141205T000000,356500,4,1.75,1570,9670,1,0,3,7,1170,400,47.7432,-122.248
9274200316,20150409T000000,558000,3,2.5,1680,934,3,0,3,8,1680,0,47.5891,-122.387
3876000350,20150224T000000,470000,6,1.75,2490,8732,1.5,0,4,8,2490,0,47.7252,-122.187
8700120270,20141210T000000,278000,4,2.5,1850,6037,2,0,3,7,1850,0,47.359,-122.191
6791400800,20150413T000000,347500,3,1,1830,12036,1,0,3,7,1550,280,47.3126,-122.043
6441800060,20141209T000000,725786,4,2.5,3070,5762,2,0,3,10,3070,0,47.5847,-122.08
3076500830,20141029T000000,385195,1,1,710,6000,1.5,0,3,6,710,0,47.5756,-122.316
3820350070,20140929T000000,349950,4,2.5,1820,3134,2,0,3,7,1820,0,47.7351,-121.985
6076500160,20141223T000000,705000,4,2.5,2910,20946,2,0,4,8,2350,560,47.7085,-122.24
0985001266,20141215T000000,250000,3,1.5,2210,11111,1.5,0,3,7,2210,0,47.492,-122.309
7445000105,20140522T000000,373500,2,1,800,3330,1,0,3,7,800,0,47.6566,-122.358
4027701294,20150129T000000,485000,3,2.75,2650,12350,1,0,4,7,1470,1180,47.7669,-122.268
7300000550,20150424T000000,305000,3,2.5,1714,3240,2,0,3,8,1714,0,47.4288,-122.19
3876810140,20140527T000000,326500,3,1,1810,12375,2,0,3,7,1810,0,47.7427,-122.172
2595650060,20150324T000000,354450,4,2.75,2140,9920,2,0,3,8,2140,0,47.3529,-122.274
0272000125,20140829T000000,438000,3,1,1200,4000,1.5,0,4,6,1200,0,47.5881,-122.299
5071401000,20140829T000000,779000,6,2.5,3250,12000,1,1,3,8,1800,1450,47.6935,-122.28
0795000885,20141001T000000,283000,3,1,1740,5247,1,0,3,7,1270,470,47.5049,-122.329
9510310030,20140728T000000,535000,4,2.75,2710,45963,2,0,3,9,2710,0,47.4745,-121.724
1324059139,20140918T000000,613000,3,2.25,1960,10385,1,0,3,8,1960,0,47.5736,-122.109
2781260070,20150108T000000,388000,4,2.5,2560,5800,2,0,3,9,2560,0,47.3474,-122.025
7215730310,20140714T000000,726000,5,3,2970,10335,2,0,3,9,2970,0,47.598,-122.019
7888200240,20150319T000000,265000,4,1.5,1240,8158,1,0,4,7,1110,130,47.3716,-122.31
7852180260,20150129T000000,410000,3,2.5,2350,4456,2,0,3,7,2350,0,47.5314,-121.854
1788700295,20150311T000000,172000,3,1,1350,9680,1,0,4,7,820,530,47.3274,-122.346
6690500070,20140721T000000,579000,3,2.5,1990,4040,1.5,0,5,8,1390,600,47.6867,-122.354
7283900045,20150428T000000,549950,3,2.5,2160,6288,2,0,3,8,2160,0,47.7655,-122.35
3450300270,20150403T000000,268000,5,1.75,1730,10368,1,0,5,7,1010,720,47.5008,-122.162
9315100030,20140515T000000,190000,3,1,1090,8520,1,0,3,7,1090,0,47.3364,-122.307
3830630140,20140924T000000,275000,3,2.5,1730,5799,2,0,4,7,1730,0,47.3499,-122.177
0123039633,20140909T000000,359950,3,1.75,1570,6975,1,0,3,7,1040,530,47.5137,-122.37
2526059046,20150429T000000,638500,4,2.5,1980,6568,2,0,3,8,1980,0,47.704,-122.101
5347200060,20140909T000000,280000,2,1,1260,4800,1,0,3,6,1100,160,47.5196,-122.376
1326069050,20150504T000000,750000,2,2,2370,155130,1,0,3,7,2370,0,47.7388,-121.972
0393000045,20141226T000000,415000,5,1.75,3700,9140,1,0,3,8,1850,1850,47.5086,-122.258
9222400935,20140523T000000,478000,3,1,1280,2580,1.5,0,3,8,1280,0,47.6727,-122.32
8857640860,20140926T000000,522000,4,2.5,2835,6598,2,0,3,8,2835,0,47.3878,-122.034
7203220370,20150320T000000,963990,4,3.5,3915,6364,2,0,3,9,3915,0,47.6844,-122.016
9294300615,20140918T000000,925000,4,1.75,2440,11793,1,4,3,8,1420,1020,47.6807,-122.267
3668001080,20140911T000000,248000,3,2.5,2120,6840,1,0,3,7,1220,900,47.278,-122.145
9828200147,20150410T000000,425000,3,2,1180,1800,2,2,3,8,1180,0,47.6168,-122.301
7805450750,20150120T000000,864000,3,2.75,3060,13554,2,0,3,10,3060,0,47.5609,-122.106
8731951130,20140609T000000,250250,3,2.25,2210,8000,2,0,4,8,2210,0,47.3085,-122.381
2710600025,20141103T000000,697000,3,2.25,2420,5304,1.5,0,5,7,1640,780,47.6765,-122.285
5153200356,20150512T000000,280000,4,1.75,2250,16000,1,0,3,8,1450,800,47.3303,-122.351
7199360090,20150320T000000,478000,3,1,1440,7107,1,0,4,7,1000,440,47.6968,-122.124
1723099031,20141020T000000,724950,4,3.5,3010,174240,2,0,3,9,3010,0,47.4775,-121.691
9126100850,20141120T000000,534000,5,2,2280,3600,2,0,3,7,2280,0,47.6056,-122.305
9828702812,20140923T000000,582000,4,3,1670,1189,3,0,3,8,1427,243,47.6182,-122.302
3222079162,20140813T000000,322000,3,2,1760,43575,1,0,3,7,1160,600,47.3565,-121.94
0324069015,20140708T000000,875000,4,3.5,3110,108464,2,2,4,8,3110,0,47.592,-122.018
7504030090,20140601T000000,660000,4,1.75,2780,9900,2,0,4,10,2780,0,47.6348,-122.06
1820069019,20140529T000000,302000,2,1,900,423838,1,2,5,6,900,0,47.228,-122.088
1868901690,20150505T000000,600000,3,1.75,2040,5000,1.5,0,3,7,1780,260,47.6756,-122.299
1326069191,20150202T000000,334000,3,2.25,1840,9781,2,0,3,7,1840,0,47.7347,-121.976
1574100025,20140807T000000,525000,4,1.5,1170,6240,1,0,4,6,1170,0,47.5495,-122.232
2523069156,20141203T000000,520000,3,2.25,2510,43995,2,0,3,8,2510,0,47.4545,-121.988
9285800735,20140812T000000,406650,2,1,1070,6100,1,0,3,6,1070,0,47.5698,-122.377
0423059184,20141201T000000,180000,3,1,1960,9583,2,0,2,5,1960,0,47.505,-122.171
9808100100,20150202T000000,3e+006,5,3.25,5370,14091,2,0,3,10,3850,1520,47.6499,-122.216
5700002460,20140725T000000,675000,3,2.5,2550,4954,1.5,0,4,7,1850,700,47.5758,-122.287
1455600015,20141212T000000,760000,3,3.5,2350,10739,1,2,5,7,1340,1010,47.7288,-122.284
4302201130,20140508T000000,205000,2,1,720,5040,1,0,3,6,720,0,47.5267,-122.36
8965000110,20141114T000000,455000,3,1.75,1300,9600,1,0,4,7,1300,0,47.6388,-122.103
2725069162,20140815T000000,772000,4,2.5,2990,9643,2,0,3,9,2990,0,47.6292,-122.024
3834000805,20140710T000000,350000,4,1,1170,8147,1.5,0,3,6,1170,0,47.7281,-122.289
8649401270,20150430T000000,167000,1,1,780,10235,1.5,0,3,6,780,0,47.713,-121.315
7977201240,20150311T000000,1.01e+006,4,3.5,3500,4080,2,2,3,9,2590,910,47.6834,-122.292
2412100025,20140606T000000,315000,3,1.5,1750,12500,1,0,3,7,1150,600,47.5666,-121.902
4310702787,20140717T000000,335000,3,3,1430,1249,3,0,3,8,1430,0,47.6971,-122.34
8732750100,20140525T000000,325000,4,3.5,2630,3435,1.5,3,3,7,1640,990,47.4355,-122.272
9558800025,20150429T000000,225000,3,1,940,9272,1,0,3,7,940,0,47.4353,-122.335
7923500090,20141020T000000,655500,4,2.75,2380,15800,1,0,3,8,1680,700,47.5929,-122.133
6450302900,20141006T000000,329500,3,1,1080,5250,1,0,4,7,1080,0,47.7309,-122.336
1324079085,20150504T000000,378000,3,1.5,1050,57499,1,0,3,7,1050,0,47.5602,-121.86
7278100690,20140918T000000,580000,3,1.5,1860,7190,2,1,5,7,1860,0,47.7716,-122.392
2188200785,20140912T000000,196000,3,1,880,19600,1,0,4,7,880,0,47.2707,-122.34
7283900153,20150407T000000,400000,3,1,1060,12000,1,0,3,7,1060,0,47.7703,-122.35
7276100165,20140916T000000,427000,3,2.5,2050,3218,3,0,3,7,2050,0,47.7612,-122.344
2744000100,20140625T000000,299950,3,2.5,1870,7942,2,0,3,7,1870,0,47.342,-122.279
0375000165,20140723T000000,991700,4,3,2290,2350,2,1,3,9,1610,680,47.574,-122.415
0121059147,20141104T000000,392000,4,2.5,2300,41167,2,0,3,7,2300,0,47.3412,-122.108
8835220090,20140807T000000,313500,3,2.25,1440,3488,2,0,4,7,1440,0,47.7257,-122.162
3396200090,20140520T000000,639000,4,2.5,2150,12028,2,0,4,8,2150,0,47.7224,-122.101
5071400485,20140807T000000,637000,3,2,1980,6000,1,0,4,7,1380,600,47.6921,-122.283
1665400025,20141028T000000,259000,3,1.75,1590,7148,1,0,3,7,1590,0,47.4713,-122.344
5318100504,20140728T000000,524000,2,2,1450,2272,1,0,4,6,750,700,47.633,-122.282
8122100690,20140623T000000,449000,4,2.5,1850,5040,1,0,3,7,1230,620,47.5386,-122.373
4035900015,20140619T000000,659500,4,3,2620,18362,1,0,4,8,1870,750,47.5646,-122.184
7454000110,20150127T000000,202000,2,1,670,7844,1,0,3,6,670,0,47.5165,-122.372
6431500283,20141117T000000,409500,3,1,1340,4120,1,0,4,7,1040,300,47.6916,-122.352
9320600090,20150127T000000,273500,3,1.5,1560,8314,1,0,3,7,1560,0,47.4117,-122.209
1771110090,20140820T000000,316000,3,0.75,1270,10092,1,0,5,7,1270,0,47.7567,-122.073
1329000090,20141219T000000,1.799e+006,4,3.5,3930,39098,2,0,3,12,3930,0,47.6399,-122.158
5452301785,20150218T000000,2.298e+006,4,4.25,4070,13860,2,3,3,10,4070,0,47.59,-122.229
7595700025,20140725T000000,430000,2,1,990,4920,1,0,3,6,990,0,47.6939,-122.368
2205700405,20140708T000000,479000,3,1,1340,13750,1,0,4,7,1340,0,47.5771,-122.151
2675600028,20150226T000000,615000,3,1.75,2660,7800,1,0,4,8,1330,1330,47.6993,-122.378
2652500015,20140610T000000,800000,3,2.25,1620,4500,2,0,4,8,1620,0,47.643,-122.361
9477101280,20141230T000000,424950,3,1.75,2090,7505,1,0,3,7,2090,0,47.7326,-122.194
6896300375,20140505T000000,580000,2,1,2540,7000,1,0,5,8,1320,1220,47.5259,-122.261
6145600900,20150513T000000,325000,2,2.5,1170,1638,2,0,3,8,1170,0,47.7041,-122.351
5652601425,20150423T000000,595000,4,2.5,2030,10722,1,0,3,7,1100,930,47.6955,-122.301
2926049382,20141208T000000,650000,3,2,2800,10501,1,0,3,7,1400,1400,47.7055,-122.315
4027700853,20150428T000000,387500,6,2,2400,7684,1,0,3,6,1200,1200,47.7705,-122.269
5476200123,20140710T000000,200000,4,2,2090,6630,1,0,3,7,1070,1020,47.5077,-122.268
7334501240,20140519T000000,280000,3,2.5,1270,9675,2,0,3,8,1270,0,47.4639,-121.744
0251620110,20140702T000000,2.288e+006,4,2.5,4080,18362,2,2,4,11,4080,0,47.6344,-122.214
3438500625,20140519T000000,210000,3,1,1080,21043,1,0,3,6,1080,0,47.5515,-122.357
5360200054,20141002T000000,247500,3,2,1530,8749,1,0,3,7,1530,0,47.2974,-122.372
6613000015,20141223T000000,1.13e+006,4,3,3180,4649,2,0,4,9,2070,1110,47.6583,-122.273
3574801720,20141022T000000,400000,3,1.75,1470,6682,1,0,3,7,1470,0,47.7315,-122.226
3751600176,20150306T000000,196000,3,1.5,1000,18568,1,0,3,6,1000,0,47.2976,-122.271
4047200850,20150402T000000,387000,3,1.5,1620,21929,2,0,3,7,1620,0,47.767,-121.903
3918400017,20150205T000000,380000,0,0,1470,979,3,2,3,8,1470,0,47.7145,-122.356
1023059511,20141020T000000,527000,4,2.5,2900,6736,2,0,3,8,2900,0,47.4954,-122.152
3828000405,20150116T000000,176500,3,1,930,9900,1.5,0,4,5,930,0,47.3745,-122.231
9829200590,20141028T000000,759000,3,2.75,1960,6390,1.5,2,5,8,1960,0,47.6032,-122.285
1445200110,20150421T000000,275000,2,1.5,1160,1103,2,0,3,7,890,270,47.7677,-122.315
7518501390,20140617T000000,473000,2,1,900,5100,1,0,4,7,900,0,47.6804,-122.378
7915100490,20140812T000000,589000,4,1.75,1920,4862,1,0,5,7,1060,860,47.5747,-122.384
2770602265,20150224T000000,345000,3,2,1430,4200,1,0,4,7,830,600,47.6462,-122.384
7853270940,20140905T000000,389000,3,2.5,1720,4515,2,0,3,7,1720,0,47.5426,-121.879
3362400590,20150219T000000,700000,4,2,2230,4635,1.5,0,5,7,1510,720,47.682,-122.349
6116500028,20150503T000000,431000,3,1.75,1630,9000,1,0,4,7,1630,0,47.4521,-122.36
1226059112,20150220T000000,415000,3,1,1360,73616,1,0,3,7,1360,0,47.7528,-122.119
8073000495,20141010T000000,700000,2,1,1160,17635,1,4,3,6,1160,0,47.5117,-122.248
6115400008,20150226T000000,587500,4,1.75,2500,20868,1,2,3,8,1600,900,47.431,-122.338
3629800100,20141028T000000,520000,3,2.5,2160,4297,2,0,3,9,2160,0,47.5476,-122.012
4083801785,20150313T000000,660000,2,1,1070,5000,1,0,3,7,1070,0,47.6631,-122.337
1931301105,20140717T000000,440000,3,2,1550,2401,2,0,3,7,1550,0,47.6545,-122.348
1118001645,20150130T000000,1.4e+006,3,3.25,3020,6073,2,0,4,9,3020,0,47.6332,-122.29
2877102670,20140707T000000,555000,3,1.5,1740,4200,1.5,0,4,7,1640,100,47.6782,-122.361
8731982840,20140826T000000,414000,4,2.5,3490,9030,1.5,0,4,8,3490,0,47.3198,-122.386
8024201270,20140722T000000,365000,2,1,980,5110,1,0,4,7,780,200,47.7002,-122.314
7214711270,20141204T000000,528000,5,2.25,2940,38009,1,0,3,8,1700,1240,47.7653,-122.077
9510970090,20141121T000000,637250,4,2.5,2120,3220,2,0,3,9,2120,0,47.6662,-122.083
9212900820,20140828T000000,393820,2,2,1170,8251,1,0,3,7,1170,0,47.6873,-122.291
0868001295,20141029T000000,650000,3,1.75,1660,10819,1,0,4,7,1240,420,47.7045,-122.379
0624110930,20140724T000000,845000,3,3.5,3460,15745,2,0,3,10,3460,0,47.7262,-122.06
2420069251,20150225T000000,262000,1,0.75,520,12981,1,0,5,3,520,0,47.2082,-121.995
2354300740,20150303T000000,551000,3,1,1580,6000,1,0,5,7,1580,0,47.5286,-122.032
1924069058,20141010T000000,965000,4,3.25,5010,49222,2,0,5,9,3710,1300,47.5489,-122.092
8576400110,20150317T000000,580000,6,2.5,3596,13700,1,0,5,8,1798,1798,47.4388,-122.339
6083000037,20140613T000000,230000,2,1,930,7550,1,0,3,6,930,0,47.4866,-122.303
7334501250,20140909T000000,325000,3,2.5,1870,9825,1,0,4,7,1250,620,47.4639,-121.744
9818700215,20150330T000000,464000,5,2,2000,3000,1.5,0,3,6,1200,800,47.6028,-122.298
7215420590,20150504T000000,530000,4,2.5,2940,35996,2,0,3,9,2940,0,47.3401,-122.067
6163900501,20141021T000000,418000,3,1.75,1530,7238,1,0,3,7,1530,0,47.7629,-122.315
1137301780,20141126T000000,580000,3,2.5,2180,40278,2,0,3,9,2180,0,47.733,-122.09
5207200195,20140701T000000,691500,4,2.5,2600,7200,2,0,3,7,2600,0,47.6944,-122.274
4045500625,20140822T000000,935000,3,3.25,3710,38509,2,0,3,10,3710,0,47.693,-121.868
2386000300,20141202T000000,800000,4,2.5,4600,67369,2,0,3,10,4600,0,47.6417,-121.992
0818500490,20141009T000000,153503,2,2.5,1240,3649,2,0,3,7,1240,0,47.3241,-122.322
9550200265,20140818T000000,625000,3,1,1240,4080,1,0,3,7,1240,0,47.667,-122.333
2028700535,20150225T000000,855000,4,3,2550,5300,2,0,3,8,1720,830,47.6786,-122.367
9238900855,20150313T000000,700000,2,1,930,5000,1,3,3,7,930,0,47.5333,-122.388
9417400215,20140731T000000,363000,2,1,820,4880,1,0,4,6,820,0,47.5483,-122.394
9413400165,20140624T000000,380000,3,2.25,1860,15559,2,0,4,7,1860,0,47.1559,-121.646
7409700215,20150313T000000,921500,3,1.5,1900,5000,1.5,0,3,7,1640,260,47.6779,-122.294
2391602350,20150213T000000,334000,1,1,670,5750,1,0,3,7,670,0,47.5624,-122.394
1796351080,20140718T000000,208000,3,2,1250,7995,1,0,4,7,1250,0,47.3684,-122.092
7977201910,20150414T000000,553000,3,1,1330,5100,1,0,3,7,900,430,47.6837,-122.291
0726049184,20140721T000000,294000,2,1,820,6366,1,0,5,6,820,0,47.7512,-122.34
9829200495,20150325T000000,921000,4,2.5,2310,5362,2,4,4,8,2010,300,47.6044,-122.284
1323089184,20140502T000000,452500,3,2.5,2430,88426,1,0,4,7,1570,860,47.4828,-121.718
2473250850,20140716T000000,318500,4,2,1780,7350,1,0,5,7,900,880,47.4562,-122.158
2011400405,20140831T000000,380000,5,1.75,1320,38125,1,0,4,7,1120,200,47.3937,-122.323
2810600015,20150427T000000,400000,2,1,910,4000,1,0,3,7,910,0,47.5427,-122.388
8078520090,20140514T000000,265000,3,2,1570,5706,1,0,3,7,1570,0,47.3156,-122.188
7132300042,20141028T000000,247300,2,2,1140,1118,2,0,3,7,1040,100,47.596,-122.311
0464000600,20140827T000000,641250,3,2.5,2220,2550,3,2,3,10,2220,0,47.6963,-122.393
0339600110,20140923T000000,395000,3,2.5,1610,3755,2,0,3,7,1610,0,47.6825,-122.097
8143000490,20150112T000000,374500,3,1.5,1330,8636,1,0,4,7,1330,0,47.7289,-122.203
9158800090,20140703T000000,400000,4,2.25,2230,7200,1,0,4,7,1300,930,47.7648,-122.33
6114400028,20140618T000000,403500,5,2.5,3600,17300,1,0,4,8,2410,1190,47.4468,-122.341
9558020600,20150407T000000,425000,4,2.5,2460,5440,2,0,3,9,2460,0,47.448,-122.121
9551201250,20140902T000000,750000,3,1,1640,6516,1.5,0,4,7,1440,200,47.6693,-122.339
1770000490,20140522T000000,356000,2,1.75,1060,16470,1,0,3,7,1060,0,47.7409,-122.089
1775801340,20140606T000000,415000,3,1.75,1910,12596,1,0,3,7,1340,570,47.7399,-122.099
8807900236,20141219T000000,430000,1,1,630,1362,1,0,3,7,630,0,47.6342,-122.342
0923000265,20140806T000000,350000,2,1,1430,8157,1.5,0,3,7,1150,280,47.7256,-122.361
2190601055,20140624T000000,314900,4,1.75,2700,27072,1,0,3,7,1380,1320,47.2877,-122.293
3278602760,20150203T000000,369900,2,2.5,1770,1853,3,0,3,8,1770,0,47.5472,-122.371
0249000115,20140828T000000,650000,3,1,1300,8266,1,0,4,7,1300,0,47.6337,-122.199
8075400100,20141231T000000,221700,2,1.5,1556,20000,1,0,4,7,1556,0,47.3891,-122.282
5318100645,20140527T000000,1.57e+006,4,3.75,3070,5850,2,0,5,9,2400,670,47.633,-122.283
7518503200,20140701T000000,459500,2,1,1250,3825,1,0,3,7,850,400,47.6805,-122.38
5589900590,20140505T000000,400000,2,1.75,2110,9519,1,0,2,7,2110,0,47.7504,-122.306
5469000100,20140806T000000,375000,4,2.5,1800,8432,1,0,4,7,1200,600,47.7463,-122.336
6411600026,20141003T000000,475500,3,1,1500,9416,1,0,4,8,1500,0,47.7135,-122.332
7732400490,20141105T000000,732350,4,2.5,2270,7665,2,0,3,9,2270,0,47.6612,-122.148
6855700115,20140626T000000,357250,3,1.5,1400,8840,1,0,4,6,1400,0,47.7273,-122.309
6399600115,20141015T000000,279000,3,1.5,1280,16738,1.5,0,4,5,1280,0,47.3895,-122.023
5482700115,20141020T000000,1.2806e+006,4,2.5,3560,15450,1,1,5,8,2060,1500,47.5657,-122.23
7849200315,20150205T000000,276000,2,1,1140,7200,1,0,3,6,1140,0,47.5265,-121.823
7853301560,20140625T000000,762000,4,3.5,4000,15253,2,0,3,9,4000,0,47.5433,-121.887
0871001500,20140623T000000,735000,4,2.25,2270,5102,1,0,5,8,1340,930,47.6528,-122.408
3026059085,20150317T000000,1.29e+006,5,3.5,4090,290980,1,0,3,11,2920,1170,47.7161,-122.219
5451200110,20141204T000000,1.075e+006,4,2.5,3000,10920,1,0,4,8,1550,1450,47.5347,-122.227
7768700315,20140630T000000,1.23e+006,3,1.75,2200,14630,1.5,1,3,8,2200,0,47.6074,-122.213
1453602309,20140805T000000,288000,0,1.5,1430,1650,3,0,3,7,1430,0,47.7222,-122.29
2122059206,20140513T000000,373000,5,2.5,3001,5710,2,0,3,8,3001,0,47.3727,-122.177
9550202870,20150209T000000,417000,2,1.75,1090,4590,1,0,4,7,790,300,47.6677,-122.324
1446401220,20141009T000000,226950,2,1,930,6600,1,0,3,6,930,0,47.4868,-122.33
8651400750,20141028T000000,209950,3,1.75,1100,5525,1,0,5,6,1100,0,47.3625,-122.084
5647900930,20141215T000000,195000,3,1,1070,22489,1,0,3,7,1070,0,47.3278,-122.262
4410600100,20141204T000000,325088,4,1,1400,6739,1,0,3,7,1000,400,47.5402,-122.298
7987400356,20140512T000000,255000,2,1,1220,2500,1,0,3,6,770,450,47.5727,-122.372
2331300025,20150311T000000,967000,4,3.25,1860,4356,2,0,3,9,1860,0,47.6785,-122.351
5249802460,20141210T000000,500000,3,1,1800,7200,1,0,3,7,1020,780,47.5616,-122.275
2817100900,20140519T000000,256500,2,1,1120,9912,1,0,4,6,1120,0,47.3735,-122.43
9232900165,20150123T000000,418500,2,1,790,5800,1,0,3,6,790,0,47.6973,-122.36
6648760100,20140711T000000,299950,3,2.5,1600,9830,2,0,4,8,1600,0,47.339,-122.266
5700003640,20140519T000000,2.095e+006,5,3.75,5340,10655,2.5,3,4,10,3740,1600,47.5795,-122.285
3880900245,20150202T000000,700000,6,3,2790,4550,2.5,0,4,8,2790,0,47.627,-122.361
8005100025,20140919T000000,195000,3,1,1510,4350,1.5,0,5,6,1510,0,47.2052,-121.987
2979801095,20141209T000000,495800,4,1.5,1710,4600,1.5,0,3,7,1710,0,47.6847,-122.318
3793501450,20140910T000000,470000,5,3.75,3860,6901,2,0,3,7,3860,0,47.3694,-122.032
3541600405,20150127T000000,621500,5,2.5,2140,15950,1,2,4,8,1370,770,47.4797,-122.358
7968200090,20140819T000000,335000,4,2.5,2210,7214,2,0,3,8,2210,0,47.3554,-122.298
1257201130,20141001T000000,1.015e+006,4,2.5,2700,4590,2,0,3,8,2700,0,47.6734,-122.329
7300410300,20141106T000000,355000,4,2.5,2570,6466,2,0,3,9,2570,0,47.3324,-122.17
7229000025,20140707T000000,300000,4,3,2200,10800,1,0,3,6,2200,0,47.4476,-122.169
2919201095,20150327T000000,540000,3,1,1270,3840,1.5,0,3,7,1270,0,47.6896,-122.357
1724079013,20140718T000000,529000,3,2.25,1940,217800,2,0,3,9,1940,0,47.5636,-121.932
3751600457,20140813T000000,299000,3,1.75,2100,15480,1,0,3,7,2100,0,47.2924,-122.271
7888780090,20141121T000000,277950,3,2.5,2100,6021,2,0,3,7,2100,0,47.2917,-122.375
6042000090,20141002T000000,525000,4,2.5,2520,7731,2,0,3,9,2520,0,47.7709,-122.297
8151600590,20150312T000000,360000,2,1,2320,11250,2,0,4,6,2320,0,47.504,-122.362
1274500300,20140623T000000,200000,3,1.5,1090,9600,1,0,4,7,1090,0,47.3639,-122.109
1787600164,20140723T000000,310000,2,1,1560,4920,1,0,4,6,780,780,47.7248,-122.325
3904901570,20150320T000000,432250,3,2.25,1440,6232,2,0,3,7,1440,0,47.5658,-122.018
4038700930,20141113T000000,630000,4,2.5,2100,8800,1,2,4,7,1240,860,47.6146,-122.114
6402700100,20141007T000000,488250,4,2,1830,9610,1,0,3,7,1830,0,47.695,-122.176
6848200475,20141126T000000,933000,3,1.5,1870,3300,2,2,3,7,1870,0,47.6221,-122.325
3342103148,20150213T000000,502500,5,2.5,2430,6168,2,0,3,8,2430,0,47.5237,-122.199
4400800061,20140725T000000,419000,4,2,2180,10447,1,0,4,8,1280,900,47.7675,-122.279
3426049031,20140617T000000,870000,4,4.25,3010,4887,2,3,4,10,1940,1070,47.6933,-122.272
1446401460,20150422T000000,122000,2,1,760,5280,1,0,3,6,760,0,47.483,-122.33
2767602141,20140905T000000,525000,3,1.5,1380,4290,1,0,3,7,1080,300,47.674,-122.379
3574801790,20140807T000000,410000,3,1.75,1440,7112,1,0,3,7,1180,260,47.7304,-122.227
6116500300,20140910T000000,525000,3,1.75,2870,26500,1.5,1,3,8,2870,0,47.4485,-122.355
5602000025,20150226T000000,251000,3,2,1200,10212,1.5,0,5,6,1200,0,47.206,-121.998
7657000165,20140730T000000,200000,4,1,1070,7467,1.5,0,3,7,1070,0,47.4942,-122.235
1561600025,20140603T000000,712500,3,1.5,1660,8797,1,0,4,7,1660,0,47.5892,-122.202
1075100090,20140924T000000,390000,3,2,1710,8910,1,0,5,7,1710,0,47.7719,-122.338
7237300090,20150402T000000,335000,5,2.5,2400,4548,2,0,3,7,2400,0,47.371,-122.127
7334401450,20140729T000000,308550,3,2,1600,13200,1,0,3,7,1600,0,47.4656,-121.756
3629760110,20140821T000000,634000,3,2.5,2490,4904,2,0,3,9,2490,0,47.5451,-122.014
7625702615,20150114T000000,400000,2,1,610,4560,1,0,3,5,610,0,47.5498,-122.383
